"baseData","ruleCode","file","line","column","message","rawOutputFile"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1073","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1074","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1075","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1117","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1143","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1171","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1172","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1258","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1259","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1260","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1298","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1299","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1300","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1301","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1341","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1342","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1343","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1344","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","1627","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2054","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2055","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2219","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2220","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2274","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2275","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2310","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2311","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2360","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2361","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2395","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2396","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2437","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2438","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2472","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2473","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2506","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2507","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2540","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2541","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2574","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2575","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2609","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2610","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2642","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2643","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2702","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2703","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2781","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2782","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2783","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2784","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2785","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2786","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2826","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2827","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","2931","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","3012","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","3158","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","3159","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","3160","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","3161","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","4069","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","4070","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","4132","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","Lib67C0F0E7.galaxy","4133","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SEM_UNDECLARED_FUNCTION","Lib67C0F0E7.galaxy","705","5","未声明的函数 'SoundPlay()'","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibBE3BBD9F.galaxy","72","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146.galaxy","136","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146.galaxy","137","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","363","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","372","17","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","375","17","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","378","17","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","643","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","689","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","737","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","744","17","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","751","21","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","754","21","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibE0EAE146.galaxy","943","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","123","5","跨库引用未定义 'libE0EAE146_tychus_InitVariables()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","124","5","跨库引用未定义 'libE0EAE146_fenix_InitVariables()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","125","5","跨库引用未定义 'libE0EAE146_mengsk_InitVariables()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146.galaxy","884","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146.galaxy","1216","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146.galaxy","1223","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","2227","5","跨库引用未定义 'libE0EAE146_tychus_InitTriggers()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","2228","5","跨库引用未定义 'libE0EAE146_fenix_InitTriggers()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146.galaxy","2229","5","跨库引用未定义 'libE0EAE146_mengsk_InitTriggers()'","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146_HeroRevive.galaxy","533","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146_HeroStructures.galaxy","159","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_DISALLOWED_NATIVE","LibE0EAE146_HeroStructures.galaxy","165","5","调用了不允许的 native 函数 'UnitCreate()' (不应直接调用，请用 libNtve_gf_CreateUnitsAtPoint2 包装)","02-CoopZeroPop.txt"
"CoopZeroPop","XLIB_UNDEFINED_CROSS_REF","LibE0EAE146_IzshaRuntime.galaxy","14","9","跨库引用未定义 'libE0EAE146_gf_ZagaraAllowUnitIfPresent()'","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","13","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","14","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","27","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","28","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","39","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","108","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","176","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","241","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","303","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","367","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","435","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","500","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","570","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","633","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","696","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","771","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","833","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","900","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","970","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","1037","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","1102","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibE0EAE146_TalentCatalog.galaxy","1167","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","197","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","457","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","459","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","461","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","463","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","466","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","468","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","470","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","472","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","475","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","697","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","717","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","718","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","990","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","1337","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","1339","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_CONTINUE","LibKCOR.galaxy","1769","13","Galaxy 不支持 continue 语句，请用 if 块包裹","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","2587","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","2589","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","2591","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
"CoopZeroPop","SYNTAX_NO_LOCAL_INIT_ASSIGN","LibKCOR.galaxy","2885","5","Galaxy 局部变量不能用 = 初始化，必须先声明再赋值","02-CoopZeroPop.txt"
